Subject,Category,ID,Question,Option1,Option2,Option3,Option4,Answer,KnowledgeTag,Explanation,KeywordTag
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 03: 飲料調製,143,下列何者操作方式有誤?,"含有蛋黃或乳製品的材料,可用搖盪法來調製","倒碳酸飲料時,在酒杯快倒滿前,應將酒杯扶正立直","電動攪拌機(Electrical Blender)使用後,需立即清洗,並擦拭乾淨","清洗玻璃杯皿時,要使用清潔劑和菜瓜布,並檢查杯子是否有破損",4,器皿清潔,玻璃杯很嬌貴，用粗糙的菜瓜布刷會留下刮痕，要用柔軟的海綿清洗才對。,玻璃杯
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 03: 飲料調製,144,"對人類健康有益,經濟又實惠的飲料是",茶,果汁,水,咖啡,3,健康飲品,多喝水對身體最健康，而且不用花什麼錢，是世界上最實惠的飲料。,水
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 03: 飲料調製,145,下列那一種茶的發酵程度最高?,鐵觀音,凍頂烏龍茶,白毫烏龍,包種茶,3,茶葉分類,白毫烏龍又叫東方美人茶，它是烏龍茶裡面發酵程度最高的茶類。,白毫烏龍
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 03: 飲料調製,146,熱咖啡最適宜飲用的溫度約在,40℃,60℃,80°C,100℃,2,飲用溫度,熱咖啡不要燙到舌頭才好喝，大約 60 度就像洗澡水再熱一點的感覺，喝起來最舒服。,60℃
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 03: 飲料調製,147,無咖啡因咖啡之英文為,Light Coffee,Free Coffee,Light Coffee with Decaffeinated,Decaffeinated Coffee,4,英文術語,這種咖啡去掉了讓人精神亢奮的咖啡因，英文縮寫通常叫做 Decaf。,Decaf
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,1,飲料成本是屬於,變動成本,半變動成本,固定成本,視情況而定,1,成本概念,賣越多杯飲料，材料費就花越多，這種會跟著產量改變的支出就叫變動成本。,變動成本
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,2,飲料的售價減飲料的成本等於,毛利,淨利,單位成本,總利潤,1,帳務基礎,把賣掉拿到的錢減掉買材料的錢，就是我們初步賺到的錢，稱為毛利。,毛利
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,3,"有關成本控制概念,下列何者敘述錯誤?",隨時關掉不用的電燈,"為節省能源,營業時少開幾盞燈",能遵守每次調飲都能使用量酒器的規定,"調飲時,依照公司規定的配方做",2,經營常識,省錢要省對地方，如果為了省電把燈關掉，讓客人看不清楚路，反而會發生危險。,成本控制
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,4,下列何者不是盤存的目的?,防止失竊,確定存貨出入的流動率,了解常客的名字,查明銷售流量不高的材料以便處理,3,庫存管理,清點東西是為了知道還剩多少材料，而不是為了去記住客人的名字。,盤存
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,5,飲料之儲存應,分類分開且採用不同溫度貯存,全部一起貯存,採用同一溫度,視營業情況而定,1,倉儲管理,每種飲料都有它的脾氣，有的怕熱有的怕冷，要分類放在適合的溫度下保存。,儲存
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,6,每月飲料盤存作業應由,會計室人員執行,外場經理執行,吧檯人員執行,會計人員會同吧檯人員執行,4,職責分工,數東西時要兩個人一起看才不會算錯，通常是管錢的和在吧檯工作的人一起點。,盤存作業
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,7,吧檯的營運成本控制循環應始於,採購,驗收,貯存,銷售,1,管理循環,要管理好成本，從一開始買材料進來的時候就要認真計帳和檢查。,採購
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,8,"飲料庫存記錄中的損耗記錄表,損耗指的是",杯子破裂,飲料變質,客人跑單,員工偷喝飲料,2,耗損定義,飲料如果放太久變質壞掉了，不能再賣給客人，這就是我們要記錄的損耗。,損耗
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,9,飲務員以哪種方式執行每日電氣設備的清潔保養工作最恰當?,按照清潔保養表進行,請工程技術人員幫忙,找清潔工處理,請原供應商處理,1,設備維護,清理電器要照著表格一項一項檢查，就像按照聯絡簿完成作業一樣，才不會漏掉。,清潔保養
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,10,"瓶裝檸檬汁、萊姆汁、紅石榴糖漿等,打烊時沒用完應存放於下列何處?",冷凍於冰箱,存放於製冰機內,放回倉庫內儲存,蓋上蓋子存放於快速架上,4,收納管理,沒用完的果汁要蓋好放在常用的架子上，明天上班時就能馬上拿來使用。,快速架
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,11,"製冰機如沒按時清潔保養,製造出來的冰塊形狀,以下列何者居多?",無法製造冰塊,冰塊變霧白色,空心冰塊,冰塊龜裂,3,設備常識,製冰機如果沒有定時保養，做出來的冰塊就會空心的，容易碎掉不好用。,製冰機
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,12,吧檯補充飲料(領貨)的最佳時段為,早上,下午,上班前,下班後,3,工作流程,趁著還沒開門、客人還沒來之前把貨補齊，這樣正式工作時才不會手忙腳亂。,領貨
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,13,"下列的文件,何者是每一位飲務員都要先熟記的?",吧檯營運記錄報告,成本控制表,營業日報表,標準配方表,4,調製準則,配方表就像是食譜祕笈，背熟了才能保證每一杯做出來的味道都一樣好喝。,標準配方
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,14,快速酒架(Speed Rack)多久清潔擦拭一次?,每次使用均擦拭,每日擦拭一次,每月擦拭一次,不必要清潔擦拭,2,衛生習慣,放酒的架子每天都會弄髒，所以每天下班前都要把它擦乾淨，保持衛生。,快速酒架
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,15,破損的杯皿處理方式為,直接丟入垃圾桶,放入破損箱,打碎丟入垃圾桶,繼續使用,1,安全處理,裂掉的杯子絕對不能再給人用，會割傷嘴巴或手，要趕快直接丟進垃圾桶。,破損杯皿
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,16,"營業績效接近目標成本但略為高出正常成本時,應促銷何種商品?",高成本低利潤商品,低成本高利潤商品,低成本低利潤商品,促銷呆滯物料,1,經營管理,如果東西太貴又賺不多，就要趕快想辦法賣掉，才不會虧本喔。,商品促銷
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,17,以下何者通常不屬於飲料單上陳列的項目?,配方,價目,飲料名稱,品名代號,2,菜單內容,飲料單主要是介紹好喝的飲料，像名字和介紹，不會只放價目表。,飲料單
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,18,以下何者通常不屬於打烊後的公共安全檢查工作?,盤存作業,關閉電燈,關閉水源,關冷氣,2,工作安全,下班要檢查火跟門鎖好沒，關燈是平常的事，不算是特別的安全檢查。,打烊檢查
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,19,安全庫存的設定依據是,座位使用周轉率,營業面積使用率,物料使用周轉率,銷售營業額,3,倉庫管理,就像家裡要留幾捲衛生紙，看你平常用多快，來決定要存多少。,安全庫存
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,20,請問下列何者不會直接影響營業成本?,銷售商品結構,營業額,營業目標額,破損率,3,成本概念,心裡想著要賺多少錢，並不會讓買鮮奶的材料費變便宜喔。,營業目標
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,21,成本率的計算公式為,售價÷成本,售價×成本,成本÷售價,成本+售價,3,數學計算,把買材料的錢除以賣出去的價錢，就是算成本率的方法。,成本率
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,22,"營業額的計算基礎,是以下列何種單據為憑據?",單杯銷售報表,內部轉帳單,盤存表,點菜(酒)單,4,帳務處理,看客人點了幾杯飲料的單子，就知道今天一共賺了多少錢。,點菜單
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,23,以下哪一種報表不屬於銷售報表?,點菜(酒)單,單杯銷售報表,盤存表,破損單,4,表單辨識,賣出去的才叫銷售，打破碗盤要填的是破損單，不是銷售報表。,破損單
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,24,吧檯打烊前的飲料盤點工作是由何人負責?,飲務員,出納,吧檯服務員,吧檯領班,1,職責區分,在吧檯負責調飲料的人，下班時也要負責把剩下的飲料數清楚。,飲務員
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,25,"玻璃杯洗杯機應維持衛生、清潔,每天必須清理一次,清理時間是",營業前,營業中,營業後,不定時,3,器具清潔,每天忙完準備回家前，要把洗杯機清乾淨，明天才有乾淨杯子用。,洗杯機
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,26,"下列那些調味品使用後,必須放置冰箱保存?",荳蔻粉,胡椒粉,奶水,苦精,3,食材保存,奶製品跟鮮奶一樣，開過後不冰進冰箱會壞掉臭掉喔。,奶水
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,27,飲料的調配成本應如何控制?,按標準配方調製,依定價調配,依經理指示調配,依自己方式調配,1,成本控制,照著規定的分量來做飲料，就不會浪費材料，也能省下錢。,標準配方
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,28,"每天打烊後,清理清潔用具、杯皿和器具後如何處理?",等待下一班處理,歸位,清洗後放置托盤即可,晾乾即可,2,整理整頓,東西洗乾淨後要放回原位，就像玩具玩完要收好，下次才找得到。,歸位
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,29,下列何者不影響酒類、飲料的直接成本?,價格標準化,建立標準配方,杯類大小容量標準化,服務流程標準化,4,成本概念,有禮貌的端飲料是服務，但這不會影響買酒水材料的價錢。,服務流程
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,30,"一般於飯店吧檯之酒水轉帳到別的單位,開立之內部轉帳單,其英文為下列何者?",Food Store Requisition Form,External Form,Internal Transfer Form,House Use Slip,3,英文術語,飯店裡的東西要搬到另一個部門用，要填這張「Internal Transfer」單。,內部轉帳
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,31,"通常於飯店之吧檯酒水量不足時,會填寫“飲料倉庫領料單”領貨,其英文為下列何者?",Petty Cash Voucher Form,Trouble Report,Food Store Requisition Form,Beverage Store Requisition Form,4,英文術語,飲料沒了去倉庫領貨，要填寫「Beverage Store Requisition」單。,領料單
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,32,"剩餘之「罐裝產品」未使用完時,得妥善處理後置於冰箱,下列何者不適合隔日再使用?",櫻桃,罐頭果汁,椰奶,罐裝汽水,4,食品安全,汽水開了沒喝完會沒氣，隔天喝起來像糖水，就不適合賣給客人了。,罐裝汽水
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,33,"電動攪拌機(Blender)之使用時應注意事項,下列何者為非?",儘量使用大一點的冰塊,不要將有核之水果丟入,"使用前後皆應清洗,且要定期保養",不可加入有氣之飲料,1,器具使用,冰塊太大顆會把攪拌機的葉片弄壞，要用小碎冰才安全。,電動攪拌機
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,34,"一般飯店、咖啡廳由於咖啡使用量大,皆會使用咖啡機來煮咖啡,有關咖啡機之保養、使用常識下列何者為非?","一般開機後暫時無法使用,待「熱機」後即可使用",咖啡豆渣盒滿時要取出清洗,咖啡機故障時可請飲務員自行拆卸、修理,咖啡機須每日清洗保養,3,設備保養,機器壞了要請專業的師傅來修，自己隨便拆開會弄壞或受傷喔。,咖啡機修理
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,35,"於營業結束盤存飲料,帳單上之存量與現場實際存量有異時,應再仔細檢查,下列何者錯誤?","重新計算帳上及現場之實際存量,看是否有計算錯誤",檢查是否有漏開單或重複開單,檢查是否有材料轉入或轉出之情形,詢問服務人員是否有偷飲料,4,盤點作業,發現飲料數量不對要先仔細檢查，不能隨便懷疑同事偷拿喔。,盤存差異
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,36,"降低破損是大家的責任,下列何者「非」減少破損應注意的事項?",以正確方式拿托盤,保持地面乾燥,"若桌面杯類太多,可分兩次收拾",儘量不去使用生財器皿,4,器皿維護,杯子買來就是要用的，小心拿、小心放，就能減少打破的機會。,減少破損
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,37,"一般清洗酒杯的毛刷洗杯機,安置在何處?",冰箱上,製冰機上,工作檯上,水槽內,4,工具位置,刷杯子的機器要放在有水的水槽裡，刷洗的時候才會有水沖乾淨。,毛刷洗杯機
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,38,下列那一項不是吧檯之消耗品?,杯墊(Coaster),冰夾(Ice Tong),吸管 (Straw),櫻桃叉(Cherry Stick),2,物品分類,夾冰塊的夾子可以用很久，不像紙巾或吸管用完就要丟掉。,冰夾
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,39,"通常吧檯使用之「飲料酒水日報表」中一定要有四大欄,下列何者不在此列?",昨日結存,昨日進貨,今日銷售,今日結存,2,報表填寫,日報表是記錄今天的事情，昨天的進貨不用記在今天的表格裡。,酒水日報表
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,40,"每次領貨,都須填寫哪一種單據,才可以從倉庫提領?",出貨單,領料單,估價單,庫存表,2,倉庫管理,想要從倉庫拿東西，要先寫好這張單子，老闆才准你拿貨。,領料單
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,41,"每次調製飲料時,都能使用哪種器具,較能達到成本控制的目的?",量酒器(Jigger),隔冰器(Strainer),公杯(Lipped Glass),攪拌棒(Stirrer),1,成本控制,用量酒器量好每一杯的分量，味道才會一樣，也不會浪費。,量酒器
[丙級學科題庫] 飲料調製,20600 飲料調製丙級工作項目 04: 善後作業,42,"有經驗的飲務員,通常在打烊後之後標準作業流程為下列何者,完成後才會離去?",結帳→填寫日報表→開立領貨單→檢查水、火、電等之安全,檢查水、火、電等之安全→填寫日報表→開立領貨單→清點存貨,清點存貨→填寫日報表→檢查水、火、電等之安全→開立領貨單,清點存貨→填寫日報表→開立領貨單→檢查水、火、電等之安全,4,工作程序,下班要先數東西、寫紀錄、再拿貨，最後一定要檢查水電安不安全。,打烊流程
